R1i,R2i,R6i,R7i,R8i,R10i,R11i,R13i,R28i,R31i,T6i,T20i,R3r,R4,R5,R9,R12,R14,R15,R16,R17,R24,R27,R30,R32,T1r,T2r,T3,T4,T5,T7,T9,T10,T11,T12,T13,T19
0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,0,-1,2,0,0,0,0,-3,4,1,2,-2,-1,-3
0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,0,-1,2,-3,0,0,0,0,4,1,2,-2,-1,0
0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,-1,2,0,0,0,0,-1,2,3,4,0,-1,-1
0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,-1,2,-1,0,0,0,0,2,3,4,0,-1,0
0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,-1,0,-3,1,0,0,-1,2,0,0,0,0,-4,5,0,1,-3,-1,-4
0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,-1,0,-3,1,0,0,-1,2,-4,0,0,0,0,5,0,1,-3,-1,0
0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,3,0,1,1,4,0,-1,2,0,0,0,0,0,1,4,5,1,-1,0
0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,4,0,2,1,5,0,-1,2,0,0,0,0,1,0,5,6,2,-1,1
0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,-2,0,-4,1,-1,0,-1,2,0,0,0,0,-5,6,-1,0,-4,-1,-5
0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,4,0,2,1,5,0,-1,2,1,0,0,0,0,0,5,6,2,-1,0
0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,-2,0,-4,1,-1,0,-1,2,-5,0,0,0,0,6,-1,0,-4,-1,0
0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,-2,1,1,0,-1,2,0,0,0,0,-3,4,1,2,-2,0,-3
0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,-2,1,1,0,-1,2,-3,0,0,0,0,4,1,2,-2,0,0
0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,1,2,0,0,1,3,0,-1,2,0,0,0,0,-1,2,3,4,0,0,-1
0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,1,2,0,0,1,3,0,-1,2,-1,0,0,0,0,2,3,4,0,0,0
0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,1,-1,0,-3,1,0,0,-1,2,0,0,0,0,-4,5,0,1,-3,0,-4
0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,1,-1,0,-3,1,0,0,-1,2,-4,0,0,0,0,5,0,1,-3,0,0
0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,1,3,0,1,1,4,0,-1,2,0,0,0,0,0,1,4,5,1,0,0
0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,1,4,0,2,1,5,0,-1,2,0,0,0,0,1,0,5,6,2,0,1
0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,1,-2,0,-4,1,-1,0,-1,2,0,0,0,0,-5,6,-1,0,-4,0,-5
0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,1,4,0,2,1,5,0,-1,2,1,0,0,0,0,0,5,6,2,0,0
0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,1,-2,0,-4,1,-1,0,-1,2,-5,0,0,0,0,6,-1,0,-4,0,0
0,0,0,0,2,0,5,5,1,0,0,0,0,0,0,0,4,0,0,0,-2,1,5,0,-5,2,0,0,4,4,-7,0,5,6,-2,-5,-7
0,0,0,0,2,0,5,5,1,0,0,0,0,0,0,0,4,0,0,0,-2,1,5,0,-5,2,-7,0,4,4,0,0,5,6,-2,-5,0
0,0,0,0,2,0,3,3,1,0,0,0,0,0,0,0,2,0,2,0,0,1,5,0,-3,2,0,0,2,2,-3,0,5,6,0,-3,-3
0,0,0,0,2,0,3,3,1,0,0,0,0,0,0,0,2,0,2,0,0,1,5,0,-3,2,-3,0,2,2,0,0,5,6,0,-3,0
0,0,0,0,4,0,3,3,2,0,0,0,0,0,0,0,1,0,7,0,3,2,10,0,-3,4,0,0,1,1,0,0,10,12,3,-3,0
0,0,0,0,2,0,5,5,1,0,0,0,0,0,0,0,4,5,0,0,-2,1,5,0,-5,2,0,0,4,4,-7,0,5,6,-2,0,-7
0,0,0,0,2,0,5,5,1,0,0,0,0,0,0,0,4,5,0,0,-2,1,5,0,-5,2,-7,0,4,4,0,0,5,6,-2,0,0
0,0,0,0,2,0,3,3,1,0,0,0,0,0,0,0,2,3,2,0,0,1,5,0,-3,2,0,0,2,2,-3,0,5,6,0,0,-3
0,0,0,0,2,0,3,3,1,0,0,0,0,0,0,0,2,3,2,0,0,1,5,0,-3,2,-3,0,2,2,0,0,5,6,0,0,0
0,0,0,0,4,0,3,3,2,0,0,0,0,0,0,0,1,3,7,0,3,2,10,0,-3,4,0,0,1,1,0,0,10,12,3,0,0
0,0,0,0,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-2,1,1,0,-1,2,0,0,1,1,-3,0,1,2,-2,-1,-3
0,0,0,0,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-2,1,1,0,-1,2,-3,0,1,1,0,0,1,2,-2,-1,0
0,0,0,0,4,0,2,2,2,0,0,0,1,0,0,0,0,0,4,0,0,2,6,0,-2,4,0,0,1,1,-2,0,6,8,0,-2,-2
0,0,0,0,4,0,2,2,2,0,0,0,1,0,0,0,0,0,4,0,0,2,6,0,-2,4,-2,0,1,1,0,0,6,8,0,-2,0
0,0,0,0,8,0,4,4,4,0,0,0,5,0,0,0,0,0,-4,0,-12,4,0,0,-4,8,0,0,5,5,-16,0,0,4,-12,-4,-16
0,0,0,0,8,0,4,4,4,0,0,0,5,0,0,0,0,0,-4,0,-12,4,0,0,-4,8,-16,0,5,5,0,0,0,4,-12,-4,0
0,0,0,0,8,0,4,4,4,0,0,0,1,0,0,0,0,0,12,0,4,4,16,0,-4,8,0,0,1,1,0,0,16,20,4,-4,0
0,0,0,0,4,0,2,2,2,0,0,0,3,0,0,0,0,0,-4,0,-8,2,-2,0,-2,4,0,0,3,3,-10,0,-2,0,-8,-2,-10
0,0,0,0,4,0,2,2,2,0,0,0,3,0,0,0,0,0,-4,0,-8,2,-2,0,-2,4,-10,0,3,3,0,0,-2,0,-8,-2,0
0,0,0,0,2,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,-2,1,1,0,-1,2,0,0,1,1,-3,0,1,2,-2,0,-3
0,0,0,0,2,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,-2,1,1,0,-1,2,-3,0,1,1,0,0,1,2,-2,0,0
0,0,0,0,4,0,2,2,2,0,0,0,1,0,0,0,0,2,4,0,0,2,6,0,-2,4,0,0,1,1,-2,0,6,8,0,0,-2
0,0,0,0,4,0,2,2,2,0,0,0,1,0,0,0,0,2,4,0,0,2,6,0,-2,4,-2,0,1,1,0,0,6,8,0,0,0
0,0,0,0,8,0,4,4,4,0,0,0,5,0,0,0,0,4,-4,0,-12,4,0,0,-4,8,0,0,5,5,-16,0,0,4,-12,0,-16
0,0,0,0,8,0,4,4,4,0,0,0,5,0,0,0,0,4,-4,0,-12,4,0,0,-4,8,-16,0,5,5,0,0,0,4,-12,0,0
0,0,0,0,8,0,4,4,4,0,0,0,1,0,0,0,0,4,12,0,4,4,16,0,-4,8,0,0,1,1,0,0,16,20,4,0,0
0,0,0,0,4,0,2,2,2,0,0,0,3,0,0,0,0,2,-4,0,-8,2,-2,0,-2,4,0,0,3,3,-10,0,-2,0,-8,0,-10
0,0,0,0,4,0,2,2,2,0,0,0,3,0,0,0,0,2,-4,0,-8,2,-2,0,-2,4,-10,0,3,3,0,0,-2,0,-8,0,0
0,0,0,0,6,0,1,1,3,0,0,0,2,0,0,0,-2,0,6,0,0,3,7,0,-1,6,0,0,0,0,-1,0,7,10,0,-1,-1
0,0,0,0,6,0,1,1,3,0,0,0,2,0,0,0,-2,0,6,0,0,3,7,0,-1,6,-1,0,0,0,0,0,7,10,0,-1,0
0,0,0,0,4,0,1,1,2,0,0,0,1,0,0,0,-1,0,5,0,1,2,6,0,-1,4,0,0,0,0,0,0,6,8,1,-1,0
0,0,0,0,6,0,1,1,3,0,0,0,2,0,0,0,-2,1,6,0,0,3,7,0,-1,6,0,0,0,0,-1,0,7,10,0,0,-1
0,0,0,0,6,0,1,1,3,0,0,0,2,0,0,0,-2,1,6,0,0,3,7,0,-1,6,-1,0,0,0,0,0,7,10,0,0,0
0,0,0,0,4,0,1,1,2,0,0,0,1,0,0,0,-1,1,5,0,1,2,6,0,-1,4,0,0,0,0,0,0,6,8,1,0,0
0,0,0,0,2,0,1,1,1,0,0,3,0,0,3,0,0,0,0,3,-2,1,4,0,-1,2,0,0,0,-3,-3,7,4,5,-2,-1,0
0,0,0,0,2,0,1,1,1,0,0,1,0,0,1,0,0,0,2,1,0,1,4,0,-1,2,0,0,0,-1,-1,3,4,5,0,-1,0
0,0,0,0,2,0,1,1,1,0,0,3,0,0,3,0,0,1,0,3,-2,1,4,0,-1,2,0,0,0,-3,-3,7,4,5,-2,0,0
0,0,0,0,2,0,1,1,1,0,0,1,0,0,1,0,0,1,2,1,0,1,4,0,-1,2,0,0,0,-1,-1,3,4,5,0,0,0
0,0,0,0,2,0,2,2,1,0,0,1,0,0,1,0,1,0,4,1,2,1,7,0,-2,2,0,0,1,0,0,0,7,8,2,-2,1
0,0,0,0,2,0,2,2,1,0,0,1,0,0,1,0,1,2,4,1,2,1,7,0,-2,2,0,0,1,0,0,0,7,8,2,0,1
0,0,0,0,6,0,3,3,3,0,0,4,4,0,4,0,0,0,0,4,-6,3,7,0,-3,6,0,0,4,0,-9,0,7,10,-6,-3,-5
0,0,0,0,2,0,1,1,1,0,0,3,3,0,3,0,0,0,0,3,-2,1,4,0,-1,2,0,0,3,0,-3,-5,4,5,-2,-1,0
0,0,0,0,8,0,4,4,4,0,0,12,7,0,12,0,0,0,0,12,-8,4,16,0,-4,8,0,0,7,-5,-12,0,16,20,-8,-4,0
0,0,0,0,6,0,3,3,3,0,0,4,4,0,4,0,0,0,0,4,-6,3,7,0,-3,6,-9,0,4,0,0,0,7,10,-6,-3,4
0,0,0,0,6,0,3,3,3,0,0,4,4,0,4,0,0,0,0,4,-6,3,7,0,-3,6,-5,0,4,0,-4,0,7,10,-6,-3,0
0,0,0,0,6,0,3,3,3,0,0,2,2,0,2,0,0,0,6,2,0,3,11,0,-3,6,0,0,2,0,-3,0,11,14,0,-3,-1
0,0,0,0,2,0,1,1,1,0,0,1,1,0,1,0,0,0,2,1,0,1,4,0,-1,2,0,0,1,0,-1,-1,4,5,0,-1,0
0,0,0,0,8,0,4,4,4,0,0,4,3,0,4,0,0,0,8,4,0,4,16,0,-4,8,0,0,3,-1,-4,0,16,20,0,-4,0
0,0,0,0,6,0,3,3,3,0,0,2,2,0,2,0,0,0,6,2,0,3,11,0,-3,6,-3,0,2,0,0,0,11,14,0,-3,2
0,0,0,0,6,0,3,3,3,0,0,2,2,0,2,0,0,0,6,2,0,3,11,0,-3,6,-1,0,2,0,-2,0,11,14,0,-3,0
0,0,0,0,4,0,2,2,2,0,0,5,5,0,5,0,0,0,-7,5,-11,2,0,0,-2,4,0,0,5,0,-13,0,0,2,-11,-2,-8
0,0,0,0,4,0,2,2,2,0,0,5,5,0,5,0,0,0,-7,5,-11,2,0,0,-2,4,-13,0,5,0,0,0,0,2,-11,-2,5
0,0,0,0,4,0,2,2,2,0,0,5,5,0,5,0,0,0,-7,5,-11,2,0,0,-2,4,-8,0,5,0,-5,0,0,2,-11,-2,0
0,0,0,0,6,0,3,3,3,0,0,1,1,0,1,0,0,0,9,1,3,3,13,0,-3,6,0,0,1,0,0,0,13,16,3,-3,1
0,0,0,0,2,0,1,1,1,0,0,3,3,0,3,0,0,0,-5,3,-7,1,-1,0,-1,2,0,0,3,0,-8,0,-1,0,-7,-1,-5
0,0,0,0,4,0,2,2,2,0,0,1,1,0,1,0,0,0,5,1,1,2,8,0,-2,4,0,0,1,0,-1,0,8,10,1,-2,0
0,0,0,0,2,0,1,1,1,0,0,3,3,0,3,0,0,0,-5,3,-7,1,-1,0,-1,2,-8,0,3,0,0,0,-1,0,-7,-1,3
0,0,0,0,2,0,1,1,1,0,0,3,3,0,3,0,0,0,-5,3,-7,1,-1,0,-1,2,-5,0,3,0,-3,0,-1,0,-7,-1,0
0,0,0,0,6,0,3,3,3,0,0,4,4,0,4,0,0,3,0,4,-6,3,7,0,-3,6,0,0,4,0,-9,0,7,10,-6,0,-5
0,0,0,0,2,0,1,1,1,0,0,3,3,0,3,0,0,1,0,3,-2,1,4,0,-1,2,0,0,3,0,-3,-5,4,5,-2,0,0
0,0,0,0,8,0,4,4,4,0,0,12,7,0,12,0,0,4,0,12,-8,4,16,0,-4,8,0,0,7,-5,-12,0,16,20,-8,0,0
0,0,0,0,6,0,3,3,3,0,0,4,4,0,4,0,0,3,0,4,-6,3,7,0,-3,6,-9,0,4,0,0,0,7,10,-6,0,4
0,0,0,0,6,0,3,3,3,0,0,4,4,0,4,0,0,3,0,4,-6,3,7,0,-3,6,-5,0,4,0,-4,0,7,10,-6,0,0
0,0,0,0,6,0,3,3,3,0,0,2,2,0,2,0,0,3,6,2,0,3,11,0,-3,6,0,0,2,0,-3,0,11,14,0,0,-1
0,0,0,0,2,0,1,1,1,0,0,1,1,0,1,0,0,1,2,1,0,1,4,0,-1,2,0,0,1,0,-1,-1,4,5,0,0,0
0,0,0,0,8,0,4,4,4,0,0,4,3,0,4,0,0,4,8,4,0,4,16,0,-4,8,0,0,3,-1,-4,0,16,20,0,0,0
0,0,0,0,6,0,3,3,3,0,0,2,2,0,2,0,0,3,6,2,0,3,11,0,-3,6,-3,0,2,0,0,0,11,14,0,0,2
0,0,0,0,6,0,3,3,3,0,0,2,2,0,2,0,0,3,6,2,0,3,11,0,-3,6,-1,0,2,0,-2,0,11,14,0,0,0
0,0,0,0,4,0,2,2,2,0,0,5,5,0,5,0,0,2,-7,5,-11,2,0,0,-2,4,0,0,5,0,-13,0,0,2,-11,0,-8
0,0,0,0,4,0,2,2,2,0,0,5,5,0,5,0,0,2,-7,5,-11,2,0,0,-2,4,-13,0,5,0,0,0,0,2,-11,0,5
0,0,0,0,4,0,2,2,2,0,0,5,5,0,5,0,0,2,-7,5,-11,2,0,0,-2,4,-8,0,5,0,-5,0,0,2,-11,0,0
0,0,0,0,6,0,3,3,3,0,0,1,1,0,1,0,0,3,9,1,3,3,13,0,-3,6,0,0,1,0,0,0,13,16,3,0,1
0,0,0,0,2,0,1,1,1,0,0,3,3,0,3,0,0,1,-5,3,-7,1,-1,0,-1,2,0,0,3,0,-8,0,-1,0,-7,0,-5
0,0,0,0,4,0,2,2,2,0,0,1,1,0,1,0,0,2,5,1,1,2,8,0,-2,4,0,0,1,0,-1,0,8,10,1,0,0
0,0,0,0,2,0,1,1,1,0,0,3,3,0,3,0,0,1,-5,3,-7,1,-1,0,-1,2,-8,0,3,0,0,0,-1,0,-7,0,3
0,0,0,0,2,0,1,1,1,0,0,3,3,0,3,0,0,1,-5,3,-7,1,-1,0,-1,2,-5,0,3,0,-3,0,-1,0,-7,0,0
0,0,0,0,8,0,1,1,4,0,0,1,3,0,1,0,-3,0,8,1,0,4,10,0,-1,8,0,0,0,-1,-1,0,10,14,0,-1,0
0,0,0,0,8,0,1,1,4,0,0,1,3,0,1,0,-3,1,8,1,0,4,10,0,-1,8,0,0,0,-1,-1,0,10,14,0,0,0
0,0,0,0,36,0,14,14,14,1,0,14,14,0,14,0,0,0,36,14,0,14,71,1,-21,36,0,1,14,0,-14,0,71,85,0,-14,0
0,0,0,0,36,0,14,14,14,1,0,14,14,0,14,0,0,14,36,14,0,14,71,1,-21,36,0,1,14,0,-14,0,71,85,0,0,0
0,0,0,0,8,8,0,0,0,1,0,0,0,0,0,8,0,0,0,0,-8,0,15,1,-7,0,0,1,0,0,0,14,15,15,-8,0,0
0,0,0,0,8,22,0,0,0,1,0,0,0,0,0,22,0,0,0,0,-8,0,29,1,-7,-14,0,1,0,0,14,0,29,29,-8,0,14
0,0,0,0,8,22,0,0,0,1,0,0,0,0,0,22,0,0,0,0,-8,0,29,1,-7,-14,14,1,0,0,0,0,29,29,-8,0,0
0,0,0,0,8,8,0,0,0,1,0,0,0,0,0,8,0,0,8,0,0,0,23,1,-7,0,0,1,0,0,8,6,23,23,0,0,8
0,0,0,0,8,8,0,0,0,1,0,0,0,0,0,8,0,0,8,0,0,0,23,1,-7,0,8,1,0,0,0,6,23,23,0,0,0
0,0,0,0,8,14,0,0,0,1,0,0,0,0,0,14,0,0,8,0,0,0,29,1,-7,-6,0,1,0,0,14,0,29,29,0,0,14
0,0,0,0,8,14,0,0,0,1,0,0,0,0,0,14,0,0,8,0,0,0,29,1,-7,-6,14,1,0,0,0,0,29,29,0,0,0
0,0,0,0,8,8,0,0,0,1,0,0,0,0,0,8,0,0,-15,0,-23,0,0,1,-7,0,0,1,0,0,-15,29,0,0,-23,0,-15
0,0,0,0,8,8,0,0,0,1,0,0,0,0,0,8,0,0,-15,0,-23,0,0,1,-7,0,-15,1,0,0,0,29,0,0,-23,0,0
0,0,0,0,8,8,0,0,0,1,0,0,0,0,0,8,0,0,14,0,6,0,29,1,-7,0,0,1,0,0,14,0,29,29,6,0,14
0,0,0,0,8,8,0,0,0,1,0,0,0,0,0,8,0,0,14,0,6,0,29,1,-7,0,14,1,0,0,0,0,29,29,6,0,0
0,0,0,0,16,16,0,0,0,2,0,0,7,0,0,16,0,0,0,0,-16,0,30,2,-14,0,0,2,7,7,0,0,30,30,-16,0,0
0,0,0,0,16,16,0,0,0,2,0,0,3,0,0,16,0,0,16,0,0,0,46,2,-14,0,0,2,3,3,16,0,46,46,0,0,16
0,0,0,0,16,16,0,0,0,2,0,0,3,0,0,16,0,0,16,0,0,0,46,2,-14,0,16,2,3,3,0,0,46,46,0,0,0
0,0,0,0,32,32,0,0,0,4,0,0,29,0,0,32,0,0,-60,0,-92,0,0,4,-28,0,0,4,29,29,-60,0,0,0,-92,0,-60
0,0,0,0,32,32,0,0,0,4,0,0,29,0,0,32,0,0,-60,0,-92,0,0,4,-28,0,-60,4,29,29,0,0,0,0,-92,0,0
0,0,0,0,24,24,0,0,0,3,0,14,14,0,14,24,0,0,0,14,-24,0,59,3,-21,0,0,3,14,0,0,0,59,59,-24,0,14
0,0,0,0,24,24,0,0,0,3,0,14,14,0,14,24,0,0,0,14,-24,0,59,3,-21,0,14,3,14,0,-14,0,59,59,-24,0,0
0,0,0,0,8,1,0,0,0,1,0,7,7,0,7,1,0,0,0,7,-8,0,15,1,-7,7,0,1,7,0,-7,0,15,15,-8,0,0
0,0,0,0,8,8,0,0,0,1,0,2,2,0,2,8,0,0,8,2,0,0,25,1,-7,0,0,1,2,0,8,0,25,25,0,0,10
0,0,0,0,8,8,0,0,0,1,0,2,2,0,2,8,0,0,8,2,0,0,25,1,-7,0,8,1,2,0,0,0,25,25,0,0,2
0,0,0,0,8,8,0,0,0,1,0,2,2,0,2,8,0,0,8,2,0,0,25,1,-7,0,10,1,2,0,-2,0,25,25,0,0,0
0,0,0,0,16,16,0,0,0,2,0,29,29,0,29,16,0,0,-59,29,-75,0,0,2,-14,0,0,2,29,0,-59,0,0,0,-75,0,-30
0,0,0,0,16,16,0,0,0,2,0,29,29,0,29,16,0,0,-59,29,-75,0,0,2,-14,0,-59,2,29,0,0,0,0,0,-75,0,29
0,0,0,0,16,16,0,0,0,2,0,29,29,0,29,16,0,0,-59,29,-75,0,0,2,-14,0,-30,2,29,0,-29,0,0,0,-75,0,0
0,0,0,0,8,8,0,0,0,1,0,7,7,0,7,8,0,0,-7,7,-15,0,15,1,-7,0,0,1,7,0,-7,0,15,15,-15,0,0
0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,2,-1,0,0,0,-2,1,2,0,0,0,0,0,-1,-1,0,3,2,3,-2,0,0
0,0,0,0,2,5,0,0,1,0,0,0,0,0,0,5,-1,0,0,0,-2,1,5,0,0,-3,0,0,-1,-1,3,0,5,6,-2,0,3
0,0,0,0,2,5,0,0,1,0,0,0,0,0,0,5,-1,0,0,0,-2,1,5,0,0,-3,3,0,-1,-1,0,0,5,6,-2,0,0
0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,2,-1,0,2,0,0,1,4,0,0,0,0,0,-1,-1,2,1,4,5,0,0,2
0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,2,-1,0,2,0,0,1,4,0,0,0,2,0,-1,-1,0,1,4,5,0,0,0
0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,3,-1,0,2,0,0,1,5,0,0,-1,0,0,-1,-1,3,0,5,6,0,0,3
0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,3,-1,0,2,0,0,1,5,0,0,-1,3,0,-1,-1,0,0,5,6,0,0,0
0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,2,-1,0,-2,0,-4,1,0,0,0,0,0,0,-1,-1,-2,5,0,1,-4,0,-2
0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,2,-1,0,-2,0,-4,1,0,0,0,0,-2,0,-1,-1,0,5,0,1,-4,0,0
0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,2,-1,0,3,0,1,1,5,0,0,0,0,0,-1,-1,3,0,5,6,1,0,3
0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,2,-1,0,-3,0,-5,1,-1,0,0,0,0,0,-1,-1,-3,6,-1,0,-5,0,-3
0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,2,-1,0,3,0,1,1,5,0,0,0,3,0,-1,-1,0,0,5,6,1,0,0
0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,2,-1,0,-3,0,-5,1,-1,0,0,0,-3,0,-1,-1,0,6,-1,0,-5,0,0
0,0,0,0,2,2,0,0,1,0,0,0,1,0,0,2,-1,0,0,0,-2,1,2,0,0,0,0,0,0,0,0,-1,2,3,-2,0,0
0,0,0,0,8,8,0,0,4,0,0,0,3,0,0,8,-4,0,0,0,-8,4,8,0,0,0,0,0,-1,-1,0,0,8,12,-8,0,0
0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,1,-1,0,0,0,-2,1,1,0,0,1,0,0,0,0,-1,0,1,2,-2,0,-1
0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,1,-1,0,0,0,-2,1,1,0,0,1,-1,0,0,0,0,0,1,2,-2,0,0
0,0,0,0,2,2,0,0,1,0,0,0,1,0,0,2,-1,0,2,0,0,1,4,0,0,0,0,0,0,0,2,-3,4,5,0,0,2
0,0,0,0,8,8,0,0,4,0,0,0,1,0,0,8,-4,0,8,0,0,4,16,0,0,0,0,0,-3,-3,8,0,16,20,0,0,8
0,0,0,0,2,2,0,0,1,0,0,0,1,0,0,2,-1,0,2,0,0,1,4,0,0,0,2,0,0,0,0,-3,4,5,0,0,0
0,0,0,0,8,8,0,0,4,0,0,0,1,0,0,8,-4,0,8,0,0,4,16,0,0,0,8,0,-3,-3,0,0,16,20,0,0,0
0,0,0,0,2,2,0,0,1,0,0,0,1,0,0,2,-1,0,-2,0,-4,1,0,0,0,0,0,0,0,0,-2,1,0,1,-4,0,-2
0,0,0,0,8,8,0,0,4,0,0,0,5,0,0,8,-4,0,-8,0,-16,4,0,0,0,0,0,0,1,1,-8,0,0,4,-16,0,-8
0,0,0,0,2,2,0,0,1,0,0,0,1,0,0,2,-1,0,-2,0,-4,1,0,0,0,0,-2,0,0,0,0,1,0,1,-4,0,0
0,0,0,0,8,8,0,0,4,0,0,0,5,0,0,8,-4,0,-8,0,-16,4,0,0,0,0,-8,0,1,1,0,0,0,4,-16,0,0
0,0,0,0,2,2,0,0,1,0,0,0,1,0,0,2,-1,0,-1,0,-3,1,1,0,0,0,0,0,0,0,-1,0,1,2,-3,0,-1
0,0,0,0,2,2,0,0,1,0,0,0,1,0,0,2,-1,0,-3,0,-5,1,-1,0,0,0,0,0,0,0,-3,2,-1,0,-5,0,-3
0,0,0,0,4,4,0,0,2,0,0,0,3,0,0,4,-2,0,-6,0,-10,2,-2,0,0,0,0,0,1,1,-6,0,-2,0,-10,0,-6
0,0,0,0,2,2,0,0,1,0,0,0,1,0,0,2,-1,0,-1,0,-3,1,1,0,0,0,-1,0,0,0,0,0,1,2,-3,0,0
0,0,0,0,2,2,0,0,1,0,0,0,1,0,0,2,-1,0,-3,0,-5,1,-1,0,0,0,-3,0,0,0,0,2,-1,0,-5,0,0
0,0,0,0,4,4,0,0,2,0,0,0,3,0,0,4,-2,0,-6,0,-10,2,-2,0,0,0,-6,0,1,1,0,0,-2,0,-10,0,0
0,0,0,0,2,2,0,0,1,0,0,1,1,0,1,2,-1,0,0,1,-2,1,3,0,0,0,0,0,0,-1,0,0,3,4,-2,0,1
0,0,0,0,2,2,0,0,1,0,0,1,1,0,1,2,-1,0,0,1,-2,1,3,0,0,0,1,0,0,-1,-1,0,3,4,-2,0,0
0,0,0,0,4,3,0,0,2,0,0,1,2,0,1,3,-2,0,0,1,-4,2,4,0,0,1,0,0,0,-1,-1,0,4,6,-4,0,0
0,0,0,0,2,2,0,0,1,0,0,3,1,0,3,2,-1,0,2,3,0,1,7,0,0,0,0,0,0,-3,2,0,7,8,0,0,5
0,0,0,0,2,2,0,0,1,0,0,3,1,0,3,2,-1,0,2,3,0,1,7,0,0,0,2,0,0,-3,0,0,7,8,0,0,3
0,0,0,0,2,2,0,0,1,0,0,3,1,0,3,2,-1,0,2,3,0,1,7,0,0,0,5,0,0,-3,-3,0,7,8,0,0,0
0,0,0,0,4,4,0,0,2,0,0,1,3,0,1,4,-2,0,-5,1,-9,2,0,0,0,0,0,0,1,0,-5,0,0,2,-9,0,-4
0,0,0,0,4,4,0,0,2,0,0,1,3,0,1,4,-2,0,-5,1,-9,2,0,0,0,0,-5,0,1,0,0,0,0,2,-9,0,1
0,0,0,0,4,4,0,0,2,0,0,1,3,0,1,4,-2,0,-5,1,-9,2,0,0,0,0,-4,0,1,0,-1,0,0,2,-9,0,0
0,0,0,0,4,4,0,0,2,0,0,1,2,0,1,4,-2,0,-1,1,-5,2,4,0,0,0,0,0,0,-1,-1,0,4,6,-5,0,0
0,0,0,0,2,2,0,0,1,0,0,1,2,0,1,2,-1,0,-4,1,-6,1,-1,0,0,0,0,0,1,0,-4,0,-1,0,-6,0,-3
0,0,0,0,2,2,0,0,1,0,0,1,2,0,1,2,-1,0,-4,1,-6,1,-1,0,0,0,-4,0,1,0,0,0,-1,0,-6,0,1
0,0,0,0,2,2,0,0,1,0,0,1,2,0,1,2,-1,0,-4,1,-6,1,-1,0,0,0,-3,0,1,0,-1,0,-1,0,-6,0,0
0,0,0,0,36,36,0,0,14,1,0,0,14,0,0,36,-14,0,0,0,-36,14,43,1,-7,0,0,1,0,0,0,0,43,57,-36,0,0
0,0,0,0,12,12,0,0,2,1,0,0,2,0,0,12,-2,0,12,0,0,2,31,1,-7,0,0,1,0,0,12,0,31,33,0,0,12
0,0,0,0,12,12,0,0,2,1,0,0,2,0,0,12,-2,0,12,0,0,2,31,1,-7,0,12,1,0,0,0,0,31,33,0,0,0
0,0,0,0,8,8,14,14,0,1,0,0,0,0,0,8,14,0,0,0,-8,0,29,1,-21,0,0,1,14,14,-14,0,29,29,-8,-14,-14
